Name,Brand,Category,SubCategory,Price,DiscountedPrice,Discount_Amount,Discount_Pct,Price_Band,Qty_Value,Qty_Unit,Standard_Qty,Origin,BreadCrumbs
Faces Canada Splash Nail Enamel - Color Up 34,Faces Canada,Personal Care,Nail Care,119.0,96.0,23.0,19.33,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Bahama Breeze 58,Faces Canada,Personal Care,Nail Care,119.0,95.0,24.0,20.17,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel- Hot Paprika 63,Faces Canada,Personal Care,Nail Care,119.0,85.0,34.0,28.57,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Dove 38,Faces Canada,Personal Care,Nail Care,119.0,71.0,48.0,40.34,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 79,Insight,Personal Care,Nail Care,70.0,49.0,21.0,30.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 64,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 25,Elle 18,Personal Care,Nail Care,55.0,39.0,16.0,29.09,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 164,Insight,Personal Care,Nail Care,70.0,49.0,21.0,30.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Pastel Color Nail Polish - 30,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 249,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - All That Glitters 22,Faces Canada,Personal Care,Nail Care,119.0,95.0,24.0,20.17,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Nautical Green 53,Faces Canada,Personal Care,Nail Care,119.0,71.0,48.0,40.34,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Pastel Color Nail Polish - 69,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 119,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Morning Glory 54,Faces Canada,Personal Care,Nail Care,119.0,71.0,48.0,40.34,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 168,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Nude Shade 2,Insight,Personal Care,Nail Care,70.0,56.0,14.0,20.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 42,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 05,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 57,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 132,Elle 18,Personal Care,Nail Care,55.0,39.0,16.0,29.09,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 32,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 127,Elle 18,Personal Care,Nail Care,55.0,39.0,16.0,29.09,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 41,Elle 18,Personal Care,Nail Care,55.0,26.0,29.0,52.73,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 158,Insight,Personal Care,Nail Care,70.0,49.0,21.0,30.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Pastel Color Nail Polish - 32,Insight,Personal Care,Nail Care,70.0,49.0,21.0,30.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Sere 44,Faces Canada,Personal Care,Nail Care,119.0,71.0,48.0,40.34,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 316,Insight,Personal Care,Nail Care,70.0,49.0,21.0,30.0,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 128,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Faces Canada Splash Nail Enamel - Tropical Green 59,Faces Canada,Personal Care,Nail Care,119.0,71.0,48.0,40.34,Budget (<100),8.0,ml,8.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 60,Elle 18,Personal Care,Nail Care,55.0,27.0,28.0,50.91,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 122,Elle 18,Personal Care,Nail Care,55.0,36.0,19.0,34.55,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Color 211,Insight,Personal Care,Nail Care,70.0,41.0,29.0,41.43,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Elle 18 Nail Pops Nail Colour - Shade 69,Elle 18,Personal Care,Nail Care,55.0,26.0,29.0,52.73,Budget (<100),5.0,ml,5.0,Not Specified,Personal Care > Personal Care/Nail Care
Insight Nail Polish - Nude Shade 19,Insight,Personal Care,Nail Care,70.0,41.0,29.0,41.43,Budget (<100),9.0,ml,9.0,Not Specified,Personal Care > Personal Care/Nail Care
Colgate Dental Cream Strong Teeth Toothpaste,Colgate,Personal Care,Oral Care,63.0,58.0,5.0,7.94,Budget (<100),100.0,g,100.0,India,Personal Care > Oral Care
Colgate Dental Cream Strong Teeth Toothpaste,Colgate,Personal Care,Oral Care,85.0,79.0,6.0,7.06,Budget (<100),150.0,g,150.0,India,Personal Care > Oral Care
Colgate Dental Cream Strong Teeth Toothpaste,Colgate,Personal Care,Oral Care,115.0,105.0,10.0,8.7,Mid (100-300),200.0,g,200.0,India,Personal Care > Oral Care
Colgate Dental Cream Strong Teeth Toothpaste,Colgate,Personal Care,Oral Care,173.0,159.0,14.0,8.09,Mid (100-300),300.0,g,300.0,India,Personal Care > Oral Care
Colgate Dental Cream Strong Teeth Toothpaste,Colgate,Personal Care,Oral Care,253.0,188.0,65.0,25.69,Mid (100-300),500.0,g,500.0,India,Personal Care > Oral Care
Colgate MaxFresh Spicy Fresh Toothpaste,Colgate,Personal Care,Oral Care,110.0,102.0,8.0,7.27,Mid (100-300),150.0,g,150.0,Not Specified,Personal Care > Oral Care
Colgate MaxFresh Spicy Fresh Toothpaste,Colgate,Personal Care,Oral Care,200.0,145.0,55.0,27.5,Mid (100-300),300.0,g,300.0,Not Specified,Personal Care > Oral Care
Patanjali Dant Kanti Dental Cream,Patanjali,Personal Care,Oral Care,55.0,45.0,10.0,18.18,Budget (<100),100.0,g,100.0,Not Specified,Personal Care > Oral Care
Patanjali Dant Kanti Dental Cream,Patanjali,Personal Care,Oral Care,105.0,97.0,8.0,7.62,Budget (<100),200.0,g,200.0,Not Specified,Personal Care > Oral Care
Patanjali Dant Kanti Dental Cream,Patanjali,Personal Care,Oral Care,160.0,134.0,26.0,16.25,Mid (100-300),200.0,g,200.0,Not Specified,Personal Care > Oral Care
Patanjali Dant Kanti Dental Cream,Patanjali,Personal Care,Oral Care,195.0,175.0,20.0,10.26,Mid (100-300),400.0,g,400.0,Not Specified,Personal Care > Oral Care
Colgate Total Advanced Health Toothpaste,Colgate,Personal Care,Oral Care,298.0,198.0,100.0,33.56,Mid (100-300),240.0,g,240.0,Not Specified,Personal Care > Oral Care
Closeup Everfresh+ Anti-Germ Gel Red Hot Toothpaste,Closeup,Personal Care,Oral Care,182.0,121.0,61.0,33.52,Mid (100-300),300.0,g,300.0,Not Specified,Personal Care > Oral Care
Dabur Red Tooth Paste,Dabur,Personal Care,Oral Care,112.0,101.0,11.0,9.82,Mid (100-300),200.0,g,200.0,Not Specified,Personal Care > Oral Care
Dabur Red Tooth Paste,Dabur,Personal Care,Oral Care,203.0,155.0,48.0,23.65,Mid (100-300),400.0,g,400.0,Not Specified,Personal Care > Oral Care
Dabur Meswak Toothpaste,Dabur,Personal Care,Oral Care,199.0,159.0,40.0,20.1,Mid (100-300),400.0,g,400.0,Not Specified,Personal Care > Oral Care
Pepsodent Germi Check Toothpaste,Pepsodent,Personal Care,Oral Care,138.0,92.0,46.0,33.33,Budget (<100),300.0,g,300.0,Not Specified,Personal Care > Oral Care
Sensodyne Repair & Protect Toothpaste,Sensodyne,Personal Care,Oral Care,185.0,170.0,15.0,8.11,Mid (100-300),70.0,g,70.0,Not Specified,Personal Care > Oral Care
